time,  Voltaje,
0, 0.775915164839037
0.333333, 0.690138348094505
0.666667, 0.615144010854974
1, 0.551394665268079
1.333333, 0.498455141444185
1.666667, 0.448364314890073
2, 0.408496782323262
2.333333, 0.373868641567865
2.666667, 0.345058428438017
3, 0.317275224439157
3.333333, 0.293908725833903
3.666667, 0.273155582092174
4, 0.254246908002832
4.333333, 0.239062006327856
4.666667, 0.224529267744171
5, 0.212287997309892
5.333333, 0.200119366773569
5.666667, 0.188750869096957
6, 0.177987474168338
6.333333, 0.168584110962055
6.666667, 0.160346040441115
7, 0.152569203862693
7.333333, 0.145874009446986
7.666667, 0.139708670556171
8, 0.133744028366846
8.333333, 0.128766306891212
8.666667, 0.123845662298832
9, 0.119858666058663
9.333333, 0.115941960574139
9.666667, 0.112511926237629
10, 0.109083132268219
10.333333, 0.105915343734715
10.666667, 0.103309818843783
11, 0.100140869970904
11.333333, 0.0976751304681918
11.666667, 0.0951914801942503
12, 0.0930133829069325
12.333333, 0.0914106842829133
12.666667, 0.0892051483918542
13, 0.0875762611233063
13.333333, 0.0853618541783841
13.666667, 0.0829533176576715
14, 0.081070027437354
14.333333, 0.0789758665809655
14.666667, 0.0770741883552482
15, 0.0754486025090683
15.333333, 0.0737073368820297
15.666667, 0.071966396956181
16, 0.0707993254645121
16.333333, 0.0693619477428355
16.666667, 0.0679537518629519
17, 0.0671062607461391
17.333333, 0.0658112530696471
17.666667, 0.0644922486887984
18, 0.0636868721606479
18.333333, 0.0625782883370492
18.666667, 0.0614421267644489
19, 0.0606255707182597
19.333333, 0.0596883096482228
19.666667, 0.0587922390199293
20, 0.057827689439512
20.333333, 0.0570003601868519
20.666667, 0.0561487380650397
21, 0.0554959282502722
21.333333, 0.0550197433234424
21.666667, 0.0542370824890317
22, 0.0535432587885193
22.333333, 0.0530015194312716
22.666667, 0.052401282947163
23, 0.0520047340794294
23.333333, 0.0513917539521901
23.666667, 0.0505685661996731
24, 0.0504558492012923
24.333333, 0.0499223338212888
24.666667, 0.0493825054116997
25, 0.0487905641778318
25.333333, 0.0484481591361748
25.666667, 0.047920299090274
26, 0.0473889187799352
26.333333, 0.0471003701333249
26.666667, 0.046874309150148
27, 0.0462554978874566
27.333333, 0.0459514478712044
27.666667, 0.0455287702498156
28, 0.0452718080973019
28.333333, 0.0448082600348299
28.666667, 0.044819552911214
29, 0.0440538470864146
29.333333, 0.0439269490143523
29.666667, 0.0433095508680487
30, 0.0431793559257869
30.333333, 0.04283185464349
30.666667, 0.0424411086448874
31, 0.042422255959386
31.333333, 0.0421530457642177
31.666667, 0.041662817853904
32, 0.0417593528760042
32.333333, 0.0410833718129646
32.666667, 0.0409582393892662
33, 0.0407542251107253
33.333333, 0.0403715886931796
33.666667, 0.0402510264610104
34, 0.0402674455408715
34.333333, 0.0402135413193519
34.666667, 0.0397431018776367
35, 0.0396820043151561
35.333333, 0.039349599819765
35.666667, 0.0390592014443471
36, 0.0391784021702618
36.333333, 0.0389164843560557
36.666667, 0.0383531006350758
37, 0.0383832513530219
37.333333, 0.0383908882053333
37.666667, 0.0381588993954329
38, 0.0376013709812108
38.333333, 0.0375996255617395
38.666667, 0.0369982174034868
39, 0.0370211648958654
39.333333, 0.0364238157143114
39.666667, 0.0362695560732854
40, 0.0363769865921956
40.333333, 0.0360905715634168
40.666667, 0.0357575306851762
41, 0.0357139264587254
41.333333, 0.0351552669435022
41.666667, 0.0352096282718852
42, 0.0351684412689235
42.333333, 0.034614756429673
42.666667, 0.034667822156719
43, 0.0344586738888424
43.333333, 0.0340023019735386
43.666667, 0.0340235041144766
44, 0.0340875289665386
44.333333, 0.0339997090018383
44.666667, 0.0333996872378629
45, 0.0333221457773984
45.333333, 0.0334060002478607
45.666667, 0.0329082024192826
46, 0.0328034015326313
46.333333, 0.0327880689731769
46.666667, 0.0328531457202152
47, 0.0323847329396552
47.333333, 0.0322162658180464
47.666667, 0.0323452416436513
48, 0.0318928463076443
48.333333, 0.0317479845290646
48.666667, 0.0318323103261661
49, 0.0315218370754272
49.333333, 0.031170642916551
49.666667, 0.0311789122695069
50, 0.0311138504552892
50.333333, 0.0311551437907133
50.666667, 0.030878190342318
51, 0.0305358884196204
51.333333, 0.0306137463828168
51.666667, 0.0306209542061029
52, 0.0306133403587544
52.333333, 0.0302462822111699
52.666667, 0.0302065941139461
53, 0.0302313429481455
53.333333, 0.0301926755424421
53.666667, 0.0296877825270606
54, 0.0296178766446526
54.333333, 0.0296754805204258
54.666667, 0.0297287603447417
55, 0.0292864384532364
55.333333, 0.0292638215618391
55.666667, 0.0291748827937488
56, 0.0291909453593476
56.333333, 0.0291366005487865
56.666667, 0.0290622102270363
57, 0.0286381605843296
57.333333, 0.0286949055768142
57.666667, 0.0287000438314318
58, 0.0287306068970391
58.333333, 0.0284647281189112
58.666667, 0.0281725241599123
59, 0.0282159008135064
59.333333, 0.028170936196023
59.666667, 0.028246884881453
60, 0.0281503008087349
60.333333, 0.0280804769461128
60.666667, 0.0277462720382476
61, 0.0277968254540267
61.333333, 0.0277132640683158
61.666667, 0.0278368545357849
62, 0.0277440641515512
62.333333, 0.0276578183528429
62.666667, 0.0272046034649676
63, 0.0272667339112559
63.333333, 0.0271866590053239
63.666667, 0.0272336643149878
64, 0.0272581464160448
64.333333, 0.026912839413075
64.666667, 0.0266907612178821
65, 0.0267199819237237
65.333333, 0.0267218425054688
65.666667, 0.0267877551086782
66, 0.0267439135669341
66.333333, 0.0264440226211555
66.666667, 0.0263670631898902
67, 0.0263509817367143
67.333333, 0.0263382284324574
67.666667, 0.0263657518345175
68, 0.0262350321049661
68.333333, 0.0263841167462065
68.666667, 0.026308640107356
69, 0.0258665531130979
69.333333, 0.0258935836152848
69.666667, 0.0258566918673051
70, 0.0258138605733485
70.333333, 0.0258908363709953
70.666667, 0.0259824248599956
71, 0.0259016553313429
71.333333, 0.0256678279749681
71.666667, 0.0253992820039118
72, 0.0253732722861718
72.333333, 0.0254112436296319
72.666667, 0.0255052790820862
73, 0.0254303770850257
73.333333, 0.0253657857558307
73.666667, 0.0250465273308615
74, 0.024940286608985
74.333333, 0.0251247969139272
74.666667, 0.0249393769798001
75, 0.0250087692824782
75.333333, 0.0250741973663635
75.666667, 0.0250388051193805
76, 0.0249949251184106
76.333333, 0.0248553383805572
76.666667, 0.0244718093175098
77, 0.024527617224067
77.333333, 0.0245077815164082
77.666667, 0.0245037188030168
78, 0.0245709212495245
78.333333, 0.0245363207326263
78.666667, 0.0244180714390615
79, 0.0240676096998345
79.333333, 0.0241328959267432
79.666667, 0.024064178479265
80, 0.0240338773198581
80.333333, 0.0241775872940316
80.666667, 0.0241003505710051
81, 0.0241561923981985
81.333333, 0.0239147188766231
81.666667, 0.0237358681030024
82, 0.0237737537530378
82.333333, 0.0237361042088349
82.666667, 0.0237856596360988
83, 0.0236766797534752
83.333333, 0.023744211933795
83.666667, 0.0237847132551549
84, 0.0237227285818772
84.333333, 0.0237294941332093
84.666667, 0.0237173018016684
85, 0.0233694579966209
85.333333, 0.0232916363021396
85.666667, 0.0232938760393168
86, 0.0232491221893833
86.333333, 0.0233387160390441
86.666667, 0.0232638505915841
87, 0.0233253323237382
87.333333, 0.0234161515391575
87.666667, 0.0233521848629562
88, 0.0233540432416712
88.333333, 0.0230652284264374
88.666667, 0.0231004351017084
89, 0.0230640812864999
89.333333, 0.0229413621134959
89.666667, 0.0229865905501078
90, 0.022968534179587
90.333333, 0.023026944806456
90.666667, 0.0229280542163519
91, 0.0229129306162552
91.333333, 0.0227645065052371
91.666667, 0.0224968524539433
92, 0.0225955314264234
92.333333, 0.0226150191585913
92.666667, 0.0224756033991225
93, 0.0225740394669029
93.333333, 0.022625369474157
93.666667, 0.022586018524375
94, 0.0225974045168733
94.333333, 0.0225809266484282
94.666667, 0.0225655082647161
95, 0.0227048041468462
95.333333, 0.0223285314287008
95.666667, 0.0222354416491676
96, 0.0222042035533173
96.333333, 0.0221735239859985
96.666667, 0.0221525803260926
97, 0.0221849227090965
97.333333, 0.0221866146317173
97.666667, 0.0222260066524437
98, 0.0222446593786161
98.333333, 0.0219363718821504
98.666667, 0.0218282641166615
99, 0.0217512469936296
99.333333, 0.0218750694240547
99.666667, 0.0218866775686327
100, 0.0218911773804412
100.333333, 0.0218839200766546
100.666667, 0.0217990435994787
101, 0.0218336930267025
101.333333, 0.0218615102075823
101.666667, 0.0218484664940459
